id_task,application_type,creation_date,completion_date,time_compute (s),time_env (s),time_dl (s),time_up (s),mobo_uuid,qrad_uuid,qbox_uuid,cpu_name,nb_cores,status,dataset,dataset_size,node_id
3421828,3DRender,2022-09-12 15:39:44,2022-09-12 15:52:10,294,274,174,3,4F424F4D-58D8-01D7-38BD-00D8615781CF,44415251-58D8-01D7-38BD-000000000000,584f4251-4000-0000-1000-000000000006,AMD Ryzen Threadripper 2990WX 32-Core Processor,32,Completed,ds117,85,4
225901,Risk,2021-04-06 15:43:59,2021-04-06 15:47:07,0,87,83,0,4F424F4D-58D8-01D7-3A04-00D861C8FAB6,44415251-58D8-01D7-3A04-000000000000,584f4251-3000-0000-2000-000000000003,AMD Ryzen 7 2700 Eight-Core Processor,8,Preempted,ds7,180,0
1637541,3DRender,2021-12-22 10:46:33,2021-12-22 10:46:55,20,1,1,1,4F424F4D-58D8-01D7-0A2B-00D8617B0CE1,44415251-58D8-01D7-0A2B-000000000000,584f4251-4000-0000-1000-000000000016,AMD Ryzen Threadripper 2990WX 32-Core Processor,32,Completed,ds1,156,0
3454864,3DRender,2022-09-23 04:23:58,2022-09-23 04:24:07,0,0,1,0,4F424F4D-58D8-00D7-B302-00D861C8FCF9,44415251-58D8-00D7-B302-000000000000,584f4251-2000-0000-0001-000000000001,AMD Ryzen 7 2700X Eight-Core Processor,8,Failed,ds5,84,3
2090029,Risk,2022-02-28 09:41:32,2022-03-03 11:54:10,267042,105,1,1,4F424F4D-ADF0-084E-AC68-00D861155688,44415251-ADF0-084E-AC68-000000000000,584f4251-4000-0000-1001-000000000004,AMD Ryzen 7 2700X Eight-Core Processor,8,Cancelled,ds3,101,2
407965,3DRender,2021-05-04 20:39:51,2021-05-04 20:42:31,0,151,1,0,4F424F4D-58D8-01D7-36C2-049226DA6540,44415251-58D8-01D7-36C2-000000000000,584f4251-4000-0000-1000-000000000004,AMD Ryzen Threadripper 2950X 16-Core Processor,16,Preempted,ds13,99,4
2286497,3DRender,2022-03-31 16:39:48,2022-03-31 16:48:17,291,69,29,118,4F424F4D-58D8-01D7-3AF1-00D861C8FB38,44415251-58D8-01D7-3AF1-000000000000,584f4251-3000-0000-2000-000000000002,AMD Ryzen 7 2700 Eight-Core Processor,8,Completed,ds60,97,3
2051840,3DRender,2022-02-26 19:37:34,2022-02-26 19:41:41,239,1,1,5,4F424F4D-58D8-01D7-3A91-00D8617B0CF2,44415251-58D8-01D7-3A91-000000000000,584f4251-4000-0000-1000-000000000006,AMD Ryzen Threadripper 2990WX 32-Core Processor,32,Completed,ds5,84,2
3108338,Risk,2022-07-20 10:59:48,2022-07-20 11:07:34,8,451,4,0,4F424F4D-58D8-00D7-B131-00D8619C746C,44415251-58D8-00D7-B131-000000000000,584f4251-4000-0000-1000-000000000012,AMD Ryzen 7 2700X Eight-Core Processor,8,Failed,ds3,101,4
2486200,Risk,2022-05-03 01:25:59,2022-05-03 01:29:06,0,0,179,1,4F424F4D-58D8-01D7-3863-00D8611555ED,44415251-58D8-01D7-3863-000000000000,584f4251-4000-0000-1001-000000000003,AMD Ryzen 7 2700X Eight-Core Processor,8,Failed,ds91,45,4
1421730,3DRender,2021-10-30 09:45:47,2021-10-30 10:10:00,1343,77,31,1,4F424F4D-58D8-01D7-376A-00D8619C7383,44415251-58D8-01D7-376A-000000000000,584f4251-4000-0000-1001-000000000001,AMD Ryzen 7 2700X Eight-Core Processor,8,Completed,ds123,28,1
122873,Risk,2021-02-28 01:51:51,2021-03-02 08:07:56,195268,91,1,0,4F424F4D-ADF0-084E-AC1B-00D861156AED,44415251-ADF0-084E-AC1B-000000000000,584f4251-4000-0000-1001-000000000004,AMD Ryzen 7 2700X Eight-Core Processor,8,Preempted,ds5,84,2
3428118,3DRender,2022-09-13 17:47:36,2022-09-13 18:01:40,671,163,9,1,4F424F4D-58D8-01D7-3A91-00D8615781E5,44415251-58D8-01D7-3A91-000000000000,584f4251-4000-0000-1000-000000000006,AMD Ryzen Threadripper 2990WX 32-Core Processor,32,Completed,ds394,35,1
1131327,Risk,2021-09-15 15:22:53,2021-09-15 15:26:49,52,103,62,0,4F424F4D-ADF0-084E-AC68-00D86115566D,44415251-ADF0-084E-AC68-000000000000,584f4251-4000-0000-1001-000000000004,AMD Ryzen 7 2700X Eight-Core Processor,8,Preempted,ds97,111,0
675170,3DRender,2021-06-15 17:00:27,2021-06-15 17:04:29,159,72,7,2,4F424F4D-58D8-01D7-3B00-00D861C8FC92,44415251-58D8-01D7-3B00-000000000000,584f4251-2001-0000-0000-000000000001,AMD Ryzen 7 2700 Eight-Core Processor,8,Completed,ds688,171,4
1670146,Risk,2022-01-03 18:16:45,2022-01-03 18:55:00,2178,99,13,1,4F424F4D-58D8-00D7-B158-00D86115564B,44415251-58D8-00D7-B158-000000000000,584f4251-4000-0000-1001-000000000005,AMD Ryzen 7 2700X Eight-Core Processor,8,Cancelled,ds17,206,3
106789,3DRender,2021-02-23 22:04:00,2021-02-23 22:08:09,20,138,1,4,4F424F4D-ADF0-084E-AC1B-00D8611556BB,44415251-ADF0-084E-AC1B-000000000000,584f4251-4000-0000-1001-000000000004,AMD Ryzen 7 2700X Eight-Core Processor,8,Failed,ds50,213,1
1967609,Multiphysics,2022-02-14 10:04:57,2022-02-14 10:07:51,3,136,33,1,4F424F4D-58D8-00D7-B077-049226DA3C83,44415251-58D8-00D7-B077-000000000000,584f4251-4000-0000-1000-000000000016,AMD Ryzen Threadripper 2990WX 32-Core Processor,32,Completed,ds33,148,2
607134,Risk,2021-06-04 20:15:15,2021-06-04 20:18:21,0,0,180,1,4F424F4D-58D8-01D7-3A6D-00D861156A85,44415251-58D8-01D7-3A6D-000000000000,584f4251-4000-0000-1001-000000000004,AMD Ryzen 7 2700X Eight-Core Processor,8,Failed,ds1,156,1
106217,3DRender,2021-02-23 21:45:15,2021-02-23 21:49:21,34,137,1,4,4F424F4D-ADF0-084E-AC1B-00D861156AFC,44415251-ADF0-084E-AC1B-000000000000,584f4251-4000-0000-1001-000000000004,AMD Ryzen 7 2700X Eight-Core Processor,8,Failed,ds11,5,4
555464,3DRender,2021-05-26 02:03:57,2021-05-26 03:07:10,3575,210,1,6,4F424F4D-58D8-01D7-36C2-049226D9D917,44415251-58D8-01D7-36C2-000000000000,584f4251-4000-0000-1000-000000000004,AMD Ryzen Threadripper 2950X 16-Core Processor,16,Completed,ds1,156,3
1407063,Risk,2021-10-27 02:17:16,2021-10-27 02:23:40,86,98,1,2,4F424F4D-58D8-01D7-3863-00D86115567C,44415251-58D8-01D7-3863-000000000000,584f4251-4000-0000-1001-000000000003,AMD Ryzen 7 2700X Eight-Core Processor,8,Preempted,ds7,180,4
12727,Risk,2021-01-30 01:14:50,2021-01-30 03:02:33,6400,61,1,0,4F424F4D-58D8-01D7-3AF1-00D861C8FC44,44415251-58D8-01D7-3AF1-000000000000,584f4251-3000-0000-2000-000000000002,AMD Ryzen 7 2700 Eight-Core Processor,8,Preempted,ds3,101,2
2204141,Risk,2022-03-17 12:30:51,2022-03-17 12:35:57,208,91,1,1,4F424F4D-58D8-01D7-384B-00D8619C75CA,44415251-58D8-01D7-384B-000000000000,584f4251-4000-0000-1001-000000000001,AMD Ryzen 7 2700X Eight-Core Processor,8,Preempted,ds831,229,0
526524,3DRender,2021-05-20 09:28:52,2021-05-20 10:22:50,3070,139,1,27,4F424F4D-58D8-01D7-3809-049226D9D936,44415251-58D8-01D7-3809-000000000000,584f4251-4000-0000-1000-000000000004,AMD Ryzen Threadripper 2950X 16-Core Processor,16,Completed,ds1,156,2
896290,3DRender,2021-07-16 16:43:05,2021-07-16 16:46:56,135,95,1,1,4F424F4D-58D8-01D7-3A6D-00D8611555E7,44415251-58D8-01D7-3A6D-000000000000,584f4251-4000-0000-1001-000000000004,AMD Ryzen 7 2700X Eight-Core Processor,8,Completed,ds429,11,2
1324799,3DRender,2021-10-16 20:54:12,2021-10-16 20:59:27,208,106,1,1,4F424F4D-ADF0-084E-ABEE-00D8619C76C6,44415251-ADF0-084E-ABEE-000000000000,584f4251-4000-0000-1000-000000000012,AMD Ryzen 7 2700X Eight-Core Processor,8,Completed,ds45,224,3
421960,3DRender,2021-05-06 04:30:25,2021-05-06 04:33:04,0,151,1,0,4F424F4D-58D8-01D7-36C2-049226D9DAE5,44415251-58D8-01D7-36C2-000000000000,584f4251-4000-0000-1000-000000000004,AMD Ryzen Threadripper 2950X 16-Core Processor,16,Preempted,ds1,156,2
1631756,Risk,2021-12-17 22:34:44,2021-12-20 13:13:43,225257,55,24,2,4F424F4D-58D8-00D7-B200-00D861C8FE78,44415251-58D8-00D7-B200-000000000000,584f4251-2000-0000-0001-000000000001,AMD Ryzen 7 2700X Eight-Core Processor,8,Preempted,ds104,97,2
1807393,3DRender,2022-01-27 10:28:36,2022-01-27 10:28:43,1,1,1,0,4F424F4D-58D8-01D7-3842-00D8619C7367,44415251-58D8-01D7-3842-000000000000,584f4251-4000-0000-1001-000000000005,AMD Ryzen 7 2700X Eight-Core Processor,8,Preempted,ds7,180,4
1458035,Risk,2021-11-05 20:53:11,2021-11-06 13:12:30,58578,96,75,1,4F424F4D-58D8-00D7-A5E8-00D8619C78CB,44415251-58D8-00D7-A5E8-000000000000,584f4251-4000-0000-1000-000000000019,AMD Ryzen 7 2700X Eight-Core Processor,8,Preempted,ds72,202,1
553078,3DRender,2021-05-25 19:11:22,2021-05-25 19:14:09,81,82,1,2,4F424F4D-58D8-00D7-B155-00D8617B5DDB,44415251-58D8-00D7-B155-000000000000,584f4251-2001-0000-0000-000000000002,AMD Ryzen 7 2700 Eight-Core Processor,8,Completed,ds843,190,0
650907,3DRender,2021-06-11 17:01:09,2021-06-11 17:08:32,440,1,1,2,4F424F4D-58D8-01D7-37A3-00D861156B2F,44415251-58D8-01D7-37A3-000000000000,584f4251-4000-0000-1001-000000000003,AMD Ryzen 7 2700X Eight-Core Processor,8,Completed,ds85,8,0
2831530,3DRender,2022-06-17 14:53:51,2022-06-17 14:56:24,148,1,1,3,4F424F4D-58D8-01D7-3842-00D8619C7338,44415251-58D8-01D7-3842-000000000000,584f4251-4000-0000-1001-000000000005,AMD Ryzen 7 2700X Eight-Core Processor,8,Completed,ds396,241,3
1850541,Risk,2022-02-02 03:07:28,2022-02-02 03:08:36,0,1,60,1,4F424F4D-58D8-01D7-35BD-00D861156AB2,44415251-58D8-01D7-35BD-000000000000,584f4251-4000-0000-1001-000000000003,AMD Ryzen 7 2700X Eight-Core Processor,8,Preempted,ds6,143,4
