id_task,application_type,creation_date,completion_date,time_compute (s),time_env (s),time_dl (s),time_up (s),mobo_uuid,qrad_uuid,qbox_uuid,cpu_name,nb_cores,status,dataset,dataset_size,node_id
889744,3DRender,2021-07-15 21:42:47,2021-07-15 21:44:34,17,70,17,1,4F424F4D-58D8-01D7-3AB5-00D861C8FAB2,44415251-58D8-01D7-3AB5-000000000000,584f4251-3000-0000-2000-000000000002,AMD Ryzen 7 2700 Eight-Core Processor,8,Completed,ds5,576,2
889198,3DRender,2021-07-15 19:54:16,2021-07-15 20:04:27,610,1,1,1,4F424F4D-ADF0-084E-ABC6-00D8619C732D,44415251-ADF0-084E-ABC6-000000000000,584f4251-4000-0000-1000-000000000012,AMD Ryzen 7 2700X Eight-Core Processor,8,Completed,ds248,637,1
1311985,Risk,2021-10-14 11:10:46,2021-10-14 11:27:13,834,101,42,1,4F424F4D-ADF0-084E-AC09-00D8619C7606,44415251-ADF0-084E-AC09-000000000000,584f4251-4000-0000-1000-000000000012,AMD Ryzen 7 2700X Eight-Core Processor,8,Preempted,ds218,753,4
2575941,Risk,2022-05-01 12:27:28,2022-05-11 11:32:37,860591,106,1,1,4F424F4D-ADF0-084E-ABC6-00D8619C73BB,44415251-ADF0-084E-ABC6-000000000000,584f4251-4000-0000-1000-000000000012,AMD Ryzen 7 2700X Eight-Core Processor,8,Cancelled,ds2,438,4
126920,3DRender,2021-03-03 05:01:16,2021-03-03 05:05:26,247,1,1,1,4F424F4D-58D8-01D7-3AEE-00D8617B5E25,44415251-58D8-01D7-3AEE-000000000000,584f4251-2001-0000-0000-000000000001,AMD Ryzen 7 2700 Eight-Core Processor,8,Completed,ds50,269,7
415210,3DRender,2021-05-05 15:27:40,2021-05-05 15:33:51,124,85,150,11,4F424F4D-58D8-01D7-3668-00D8617B0CE3,44415251-58D8-01D7-3668-000000000000,584f4251-4000-0000-1000-000000000007,AMD Ryzen Threadripper 2950X 16-Core Processor,16,Completed,ds1,681,6
1931277,3DRender,2022-02-09 09:56:43,2022-02-09 09:59:02,136,1,1,1,4F424F4D-58D8-01D7-3A6D-00D861155589,44415251-58D8-01D7-3A6D-000000000000,584f4251-4000-0000-1001-000000000004,AMD Ryzen 7 2700X Eight-Core Processor,8,Completed,ds195,144,5
1875381,Risk,2022-02-03 15:18:30,2022-02-03 21:14:20,21230,105,11,1,4F424F4D-ADF0-084E-AC1B-00D861156AFC,44415251-ADF0-084E-AC1B-000000000000,584f4251-4000-0000-1001-000000000004,AMD Ryzen 7 2700X Eight-Core Processor,8,Preempted,ds118,694,1
3549031,3DRender,2022-10-04 09:38:34,2022-10-04 09:49:50,251,417,7,1,4F424F4D-0000-0000-0000-08C0EB739E16,44415251-3000-0000-1000-000000000002,584f4251-3000-0000-1000-000000000002,Intel(R) Xeon(R) CPU E5-2680 v4 @ 2.40GHz,28,Completed,ds1,681,2
1060293,Risk,2021-08-29 14:15:39,2021-08-29 14:15:58,0,0,16,0,4F424F4D-58D8-01D7-384B-00D8619C75CA,44415251-58D8-01D7-384B-000000000000,584f4251-4000-0000-1001-000000000001,AMD Ryzen 7 2700X Eight-Core Processor,8,Preempted,ds2,438,1
693889,3DRender,2021-06-17 17:27:53,2021-06-17 17:31:13,16,180,1,1,4F424F4D-58D8-00D7-B077-049226DA3DC0,44415251-58D8-00D7-B077-000000000000,584f4251-4000-0000-1000-000000000016,AMD Ryzen Threadripper 2990WX 32-Core Processor,32,Failed,ds1,681,4
3557393,3DRender,2022-10-05 23:22:16,2022-10-06 00:02:59,2244,162,36,1,4F424F4D-ADF0-084E-AC6B-00D8617B0DE4,44415251-ADF0-084E-AC6B-000000000000,584f4251-4000-0000-1000-000000000006,AMD Ryzen Threadripper 2990WX 32-Core Processor,32,Completed,ds91,769,4
2340096,Risk,2022-04-12 09:04:36,2022-04-12 09:31:33,1553,62,1,1,4F424F4D-58D8-00D7-B0A4-00D861C1E957,44415251-58D8-00D7-B0A4-000000000000,584f4251-2000-0000-0001-000000000001,AMD Ryzen 7 2700X Eight-Core Processor,8,Preempted,ds148,998,1
2329430,3DRender,2022-04-11 17:51:36,2022-04-11 17:56:15,274,1,1,3,4F424F4D-58D8-01D7-3A37-00D861C8FA8C,44415251-58D8-01D7-3A37-000000000000,584f4251-3000-0000-2000-000000000002,AMD Ryzen 7 2700 Eight-Core Processor,8,Completed,ds147,827,6
740729,3DRender,2021-06-30 00:12:50,2021-06-30 00:14:41,4,97,8,1,4F424F4D-58D8-01D7-3A6D-00D8611555E7,44415251-58D8-01D7-3A6D-000000000000,584f4251-4000-0000-1001-000000000004,AMD Ryzen 7 2700X Eight-Core Processor,8,Completed,ds11,956,3
1229246,3DRender,2021-09-29 21:40:16,2021-09-29 22:01:36,1181,74,19,4,4F424F4D-58D8-01D7-3B00-00D861C8FB2D,44415251-58D8-01D7-3B00-000000000000,584f4251-2001-0000-0000-000000000001,AMD Ryzen 7 2700 Eight-Core Processor,8,Completed,ds2,438,0
453403,3DRender,2021-05-10 10:02:51,2021-05-10 10:27:49,155,54,1285,2,4F424F4D-58D8-00D7-B128-00D861C1E9B0,44415251-58D8-00D7-B128-000000000000,584f4251-2000-0000-0001-000000000001,AMD Ryzen 7 2700X Eight-Core Processor,8,Completed,ds667,388,4
2639402,3DRender,2022-05-26 17:08:56,2022-05-26 17:23:46,647,105,116,20,4F424F4D-58D8-01D7-37A3-00D8611555DB,44415251-58D8-01D7-37A3-000000000000,584f4251-4000-0000-1001-000000000003,AMD Ryzen 7 2700X Eight-Core Processor,8,Completed,ds9,466,4
910302,Risk,2021-07-20 11:36:06,2021-07-20 11:39:32,89,98,13,0,4F424F4D-ADF0-084E-AC1B-00D86115556E,44415251-ADF0-084E-AC1B-000000000000,584f4251-4000-0000-1001-000000000004,AMD Ryzen 7 2700X Eight-Core Processor,8,Preempted,ds2,438,3
2413216,3DRender,2022-04-21 20:09:08,2022-04-21 20:14:24,25,274,13,2,4F424F4D-58D8-00D7-B077-049226DA3E11,44415251-58D8-00D7-B077-000000000000,584f4251-4000-0000-1000-000000000016,AMD Ryzen Threadripper 2990WX 32-Core Processor,32,Completed,ds5,576,1
697155,Risk,2021-06-18 21:20:59,2021-06-18 22:19:00,3350,67,57,0,4F424F4D-58D8-01D7-3A04-00D861C8FB44,44415251-58D8-01D7-3A04-000000000000,584f4251-3000-0000-2000-000000000003,AMD Ryzen 7 2700 Eight-Core Processor,8,Preempted,ds1,681,0
2854564,3DRender,2022-06-20 13:40:14,2022-06-20 14:06:01,364,180,1000,2,4F424F4D-ADF0-084E-AC6B-049226DA3E22,44415251-ADF0-084E-AC6B-000000000000,584f4251-4000-0000-1000-000000000006,AMD Ryzen Threadripper 2990WX 32-Core Processor,32,Completed,ds3,497,2
2784146,Risk,2022-06-13 16:36:42,2022-06-13 16:57:25,1053,128,53,1,4F424F4D-58D8-01D7-3842-00D8619C7358,44415251-58D8-01D7-3842-000000000000,584f4251-4000-0000-1001-000000000005,AMD Ryzen 7 2700X Eight-Core Processor,8,Preempted,ds4,142,1
6037,Risk,2021-01-26 12:01:01,2021-01-28 23:11:35,212927,74,29,0,4F424F4D-58D8-01D7-3AF1-00D861C8FD85,44415251-58D8-01D7-3AF1-000000000000,584f4251-3000-0000-2000-000000000002,AMD Ryzen 7 2700 Eight-Core Processor,8,Preempted,ds491,650,5
582622,3DRender,2021-05-30 20:21:59,2021-05-30 20:25:12,123,65,1,3,4F424F4D-58D8-01D7-3B00-00D861C8FB31,44415251-58D8-01D7-3B00-000000000000,584f4251-2001-0000-0000-000000000001,AMD Ryzen 7 2700 Eight-Core Processor,8,Completed,ds29,926,2
1701596,Risk,2022-01-11 15:47:46,2022-01-11 15:48:04,0,0,1,1,4F424F4D-58D8-00D7-B137-00D861156DF3,44415251-58D8-00D7-B137-000000000000,584f4251-4000-0000-1001-000000000005,AMD Ryzen 7 2700X Eight-Core Processor,8,Preempted,ds22,956,6
2083416,3DRender,2022-03-02 19:02:09,2022-03-02 19:03:52,100,1,1,1,4F424F4D-58D8-01D7-3A91-00D8617B0BAD,44415251-58D8-01D7-3A91-000000000000,584f4251-4000-0000-1000-000000000006,AMD Ryzen Threadripper 2990WX 32-Core Processor,32,Completed,ds15,418,6
3108734,Risk,2022-07-20 11:20:36,2022-07-20 11:28:28,38,419,3,0,4F424F4D-ADF0-084E-AC2E-00D8619C7434,44415251-ADF0-084E-AC2E-000000000000,584f4251-4000-0000-1000-000000000017,AMD Ryzen 7 2700X Eight-Core Processor,8,Failed,ds14,696,7
2625427,3DRender,2022-05-24 16:45:18,2022-05-24 17:01:06,644,100,179,24,4F424F4D-ADF0-084E-ABC6-00D8619C74FD,44415251-ADF0-084E-ABC6-000000000000,584f4251-4000-0000-1000-000000000012,AMD Ryzen 7 2700X Eight-Core Processor,8,Completed,ds5,576,2
2511469,3DRender,2022-05-05 11:15:37,2022-05-05 11:16:21,42,1,1,1,4F424F4D-ADF0-084E-AC5B-00D8617B0DB6,44415251-ADF0-084E-AC5B-000000000000,584f4251-4000-0000-1000-000000000016,AMD Ryzen Threadripper 2990WX 32-Core Processor,32,Completed,ds634,831,4
3608816,Risk,2022-10-16 06:36:08,2022-10-16 06:39:12,0,0,180,0,4F424F4D-58D8-00D7-86CE-00D8619C7396,44415251-58D8-00D7-86CE-000000000000,584f4251-4000-0000-1000-000000000017,AMD Ryzen 7 2700X Eight-Core Processor,8,Failed,ds543,455,5
122595,Risk,2021-03-02 04:14:48,2021-03-02 07:10:45,10489,65,1,0,4F424F4D-58D8-01D7-3AB8-00D8612D22A6,44415251-58D8-01D7-3AB8-000000000000,584f4251-3000-0000-2000-000000000006,AMD Ryzen 7 2700 Eight-Core Processor,8,Preempted,ds92,408,7
2262020,3DRender,2022-03-25 04:48:30,2022-03-25 05:20:46,271,77,36,1549,4F424F4D-58D8-01D7-3AF1-00D861C8FB9B,44415251-58D8-01D7-3AF1-000000000000,584f4251-3000-0000-2000-000000000002,AMD Ryzen 7 2700 Eight-Core Processor,8,Completed,ds5,576,7
1178050,3DRender,2021-09-22 16:42:49,2021-09-22 16:45:41,167,1,1,3,4F424F4D-58D8-01D7-3AB5-00D861C8FB52,44415251-58D8-01D7-3AB5-000000000000,584f4251-3000-0000-2000-000000000002,AMD Ryzen 7 2700 Eight-Core Processor,8,Completed,ds157,764,7
1000942,Risk,2021-08-17 04:55:44,2021-08-17 05:14:16,904,192,1,0,4F424F4D-58D8-01D7-3842-00D8619C7361,44415251-58D8-01D7-3842-000000000000,584f4251-4000-0000-1001-000000000005,AMD Ryzen 7 2700X Eight-Core Processor,8,Preempted,ds2,438,4
2563585,3DRender,2022-05-10 09:30:48,2022-05-10 09:31:07,17,1,1,1,4F424F4D-58D8-01D7-0A2B-00D861578418,44415251-58D8-01D7-0A2B-000000000000,584f4251-4000-0000-1000-000000000016,AMD Ryzen Threadripper 2990WX 32-Core Processor,32,Completed,ds17,140,3
2412901,3DRender,2022-04-21 18:35:22,2022-04-21 18:39:20,1,141,95,1,4F424F4D-ADF0-084E-ABC1-049226DA3E40,44415251-ADF0-084E-ABC1-000000000000,584f4251-4000-0000-1000-000000000016,AMD Ryzen Threadripper 2990WX 32-Core Processor,32,Failed,ds5,576,3
651498,3DRender,2021-06-11 17:59:26,2021-06-11 18:07:23,383,92,1,1,4F424F4D-58D8-01D7-37A3-00D861155968,44415251-58D8-01D7-37A3-000000000000,584f4251-4000-0000-1001-000000000003,AMD Ryzen 7 2700X Eight-Core Processor,8,Completed,ds6,846,0
1269703,3DRender,2021-10-06 23:44:00,2021-10-06 23:59:21,825,93,1,3,4F424F4D-58D8-01D7-3863-00D8611556E4,44415251-58D8-01D7-3863-000000000000,584f4251-4000-0000-1001-000000000003,AMD Ryzen 7 2700X Eight-Core Processor,8,Completed,ds51,993,4
3558610,Risk,2022-10-05 11:37:51,2022-10-06 12:50:05,90202,515,5,0,4F424F4D-58D8-01D7-3A6D-00D861156A83,44415251-58D8-01D7-3A6D-000000000000,584f4251-4000-0000-1001-000000000004,AMD Ryzen 7 2700X Eight-Core Processor,8,Cancelled,ds6,846,3
2343078,Risk,2022-04-12 09:52:32,2022-04-12 11:13:50,4817,59,1,1,4F424F4D-58D8-00D7-B299-00D861C8FCEA,44415251-58D8-00D7-B299-000000000000,584f4251-2000-0000-0001-000000000001,AMD Ryzen 7 2700X Eight-Core Processor,8,Cancelled,ds4,142,4
1382254,3DRender,2021-10-23 12:44:15,2021-10-23 12:44:44,27,1,1,1,4F424F4D-58D8-01D7-3A6D-00D861156BA3,44415251-58D8-01D7-3A6D-000000000000,584f4251-4000-0000-1001-000000000004,AMD Ryzen 7 2700X Eight-Core Processor,8,Completed,ds1,681,0
2822875,3DRender,2022-06-16 16:24:14,2022-06-16 16:42:58,890,144,82,4,4F424F4D-58D8-01D7-38BD-00D86157832E,44415251-58D8-01D7-38BD-000000000000,584f4251-4000-0000-1000-000000000006,AMD Ryzen Threadripper 2990WX 32-Core Processor,32,Completed,ds2,438,1
2009652,Risk,2022-02-19 06:49:13,2022-02-19 06:51:47,0,90,55,0,4F424F4D-58D8-01D7-36E9-00D8617B5DB3,44415251-58D8-01D7-36E9-000000000000,584f4251-3000-0000-2000-000000000006,AMD Ryzen 7 2700 Eight-Core Processor,8,Preempted,ds3,497,6
2299586,Risk,2022-04-05 00:37:34,2022-04-05 00:40:39,0,0,183,1,4F424F4D-58D8-01D7-35BD-00D861156C37,44415251-58D8-01D7-35BD-000000000000,584f4251-4000-0000-1001-000000000003,AMD Ryzen 7 2700X Eight-Core Processor,8,Failed,ds1,681,3
274599,3DRender,2021-04-21 05:19:38,2021-04-21 05:21:46,0,121,1,0,4F424F4D-58D8-01D7-3809-049226D9DACC,44415251-58D8-01D7-3809-000000000000,584f4251-4000-0000-1000-000000000004,AMD Ryzen Threadripper 2950X 16-Core Processor,16,Preempted,ds1,681,6
2819715,3DRender,2022-06-16 10:54:04,2022-06-16 10:56:38,152,1,1,1,4F424F4D-58D8-00D7-A615-00D8619C748B,44415251-58D8-00D7-A615-000000000000,584f4251-4000-0000-1000-000000000015,AMD Ryzen 7 2700X Eight-Core Processor,8,Completed,ds234,243,1
2257988,3DRender,2022-03-24 07:44:13,2022-03-24 07:58:50,418,66,43,347,4F424F4D-58D8-01D7-3AF1-00D861C8FB7D,44415251-58D8-01D7-3AF1-000000000000,584f4251-3000-0000-2000-000000000002,AMD Ryzen 7 2700 Eight-Core Processor,8,Completed,ds915,173,1
2965817,Risk,2022-07-02 06:00:46,2022-07-02 06:13:35,661,102,1,1,4F424F4D-58D8-01D7-384B-00D8619C74C2,44415251-58D8-01D7-384B-000000000000,584f4251-4000-0000-1001-000000000001,AMD Ryzen 7 2700X Eight-Core Processor,8,Preempted,ds730,897,3
3258857,3DRender,2022-08-12 12:34:30,2022-08-12 12:34:38,0,0,1,0,4F424F4D-58D8-00D7-A59A-00D8619C76C0,44415251-58D8-00D7-A59A-000000000000,584f4251-4000-0000-1000-000000000019,AMD Ryzen 7 2700X Eight-Core Processor,8,Failed,ds1,681,5
3589010,3DRender,2022-10-12 15:12:07,2022-10-12 15:15:39,210,1,1,1,4F424F4D-58D8-00D7-A3A5-00D8619C73E1,44415251-58D8-00D7-A3A5-000000000000,584f4251-4000-0000-1000-000000000015,AMD Ryzen 7 2700X Eight-Core Processor,8,Completed,ds1,681,1
1119009,3DRender,2021-09-12 19:24:44,2021-09-12 19:27:18,152,1,1,2,4F424F4D-58D8-00D7-B08C-00D861C8FAD7,44415251-58D8-00D7-B08C-000000000000,584f4251-2001-0000-0000-000000000002,AMD Ryzen 7 2700 Eight-Core Processor,8,Completed,ds391,887,1
2663410,3DRender,2022-05-31 17:06:25,2022-05-31 17:08:16,4,106,1,1,4F424F4D-58D8-00D7-A615-00D8619C7473,44415251-58D8-00D7-A615-000000000000,584f4251-4000-0000-1000-000000000015,AMD Ryzen 7 2700X Eight-Core Processor,8,Failed,ds10,801,3
1180994,3DRender,2021-09-22 18:30:55,2021-09-22 18:32:43,105,1,1,2,4F424F4D-58D8-01D7-3863-00D8611556F5,44415251-58D8-01D7-3863-000000000000,584f4251-4000-0000-1001-000000000003,AMD Ryzen 7 2700X Eight-Core Processor,8,Completed,ds1,681,0
1080271,Risk,2021-08-31 06:30:58,2021-08-31 06:34:14,0,0,186,1,4F424F4D-58D8-01D7-3AB8-00D8617B5DE7,44415251-58D8-01D7-3AB8-000000000000,584f4251-3000-0000-2000-000000000006,AMD Ryzen 7 2700 Eight-Core Processor,8,Failed,ds7,394,5
2302614,Risk,2022-04-05 15:17:45,2022-04-05 15:20:51,0,0,179,1,4F424F4D-58D8-01D7-37A3-00D8611555BD,44415251-58D8-01D7-37A3-000000000000,584f4251-4000-0000-1001-000000000003,AMD Ryzen 7 2700X Eight-Core Processor,8,Failed,ds2,438,6
693053,3DRender,2021-06-17 10:41:57,2021-06-17 10:44:58,115,62,1,1,4F424F4D-58D8-01D7-3B03-00D861C8FC69,44415251-58D8-01D7-3B03-000000000000,584f4251-3000-0000-2000-000000000002,AMD Ryzen 7 2700 Eight-Core Processor,8,Completed,ds2,438,2
203521,3DRender,2021-03-27 21:51:47,2021-03-27 22:06:30,808,73,1,1,4F424F4D-58D8-01D7-3AEE-00D8617B5FF9,44415251-58D8-01D7-3AEE-000000000000,584f4251-2001-0000-0000-000000000001,AMD Ryzen 7 2700 Eight-Core Processor,8,Completed,ds30,323,0
1387516,Risk,2021-10-24 16:30:06,2021-10-24 16:30:33,0,17,1,1,4F424F4D-58D8-01D7-35BD-00D8611557B1,44415251-58D8-01D7-35BD-000000000000,584f4251-4000-0000-1001-000000000003,AMD Ryzen 7 2700X Eight-Core Processor,8,Preempted,ds163,725,5
1569619,3DRender,2021-12-03 22:45:02,2021-12-03 22:49:27,262,1,1,2,4F424F4D-58D8-00D7-AF51-049226DA6558,44415251-58D8-00D7-AF51-000000000000,584f4251-4000-0000-1000-000000000006,AMD Ryzen Threadripper 2990WX 32-Core Processor,32,Completed,ds1,681,5
3604002,Risk,2022-10-14 15:39:43,2022-10-14 15:51:35,513,160,30,0,4F424F4D-58D8-01D7-3A6D-00D861156A87,44415251-58D8-01D7-3A6D-000000000000,584f4251-4000-0000-1001-000000000004,AMD Ryzen 7 2700X Eight-Core Processor,8,Preempted,ds35,140,7
2300643,Risk,2022-04-05 05:22:58,2022-04-05 05:25:59,0,0,179,1,4F424F4D-58D8-01D7-3863-00D86115566C,44415251-58D8-01D7-3863-000000000000,584f4251-4000-0000-1001-000000000003,AMD Ryzen 7 2700X Eight-Core Processor,8,Failed,ds159,869,2
459220,3DRender,2021-05-12 10:18:06,2021-05-12 10:21:47,161,57,1,1,4F424F4D-58D8-01D7-3B00-00D861C8FCD3,44415251-58D8-01D7-3B00-000000000000,584f4251-2001-0000-0000-000000000001,AMD Ryzen 7 2700 Eight-Core Processor,8,Completed,ds573,196,2
3096008,Risk,2022-07-19 23:08:01,2022-07-19 23:13:51,10,329,5,0,4F424F4D-ADF0-084E-ABC6-00D8619C73BE,44415251-ADF0-084E-ABC6-000000000000,584f4251-4000-0000-1000-000000000012,AMD Ryzen 7 2700X Eight-Core Processor,8,Failed,ds13,789,3
2866967,3DRender,2022-06-21 17:38:46,2022-06-21 17:41:08,23,118,1,1,4F424F4D-ADF0-094E-099B-00D8617B0EF2,44415251-ADF0-094E-099B-000000000000,584f4251-4000-0000-1001-000000000006,AMD Ryzen Threadripper 2950X 16-Core Processor,16,Completed,ds89,921,0
521382,3DRender,2021-05-19 21:07:44,2021-05-19 21:08:56,5,55,8,3,4F424F4D-58D8-00D7-B09B-00D861C1E974,44415251-58D8-00D7-B09B-000000000000,584f4251-2000-0000-0001-000000000001,AMD Ryzen 7 2700X Eight-Core Processor,8,Completed,ds4,142,5
2084026,3DRender,2022-03-02 20:06:36,2022-03-02 20:08:26,106,1,1,2,4F424F4D-58D8-01D7-3A91-00D8617B0BA1,44415251-58D8-01D7-3A91-000000000000,584f4251-4000-0000-1000-000000000006,AMD Ryzen Threadripper 2990WX 32-Core Processor,32,Completed,ds1,681,1
982076,Risk,2021-08-07 11:00:09,2021-08-10 01:05:59,223354,176,1,0,4F424F4D-ADF0-084E-AC1B-00D861155555,44415251-ADF0-084E-AC1B-000000000000,584f4251-4000-0000-1001-000000000004,AMD Ryzen 7 2700X Eight-Core Processor,8,Preempted,ds2,438,3
1016591,Risk,2021-08-21 15:58:40,2021-08-21 16:18:38,999,180,1,0,4F424F4D-ADF0-084E-AC1B-00D86115555A,44415251-ADF0-084E-AC1B-000000000000,584f4251-4000-0000-1001-000000000004,AMD Ryzen 7 2700X Eight-Core Processor,8,Preempted,ds1,681,6
198780,Risk,2021-03-25 17:18:14,2021-03-25 17:21:17,0,0,180,1,4F424F4D-ADF0-084E-AC68-00D86115566D,44415251-ADF0-084E-AC68-000000000000,584f4251-4000-0000-1001-000000000004,AMD Ryzen 7 2700X Eight-Core Processor,8,Failed,ds29,926,2
196694,Risk,2021-03-25 10:03:40,2021-03-25 10:27:57,1299,136,14,0,4F424F4D-58D8-01D7-3A6D-00D861156B42,44415251-58D8-01D7-3A6D-000000000000,584f4251-4000-0000-1001-000000000004,AMD Ryzen 7 2700X Eight-Core Processor,8,Preempted,ds519,783,2
1939450,3DRender,2022-02-09 22:15:34,2022-02-09 22:23:05,446,1,1,3,4F424F4D-58D8-01D7-3653-00D861156957,44415251-58D8-01D7-3653-000000000000,584f4251-4000-0000-1001-000000000004,AMD Ryzen 7 2700X Eight-Core Processor,8,Completed,ds683,723,0
1387115,3DRender,2021-10-24 16:07:56,2021-10-24 16:15:34,320,105,28,3,4F424F4D-58D8-01D7-365F-00D861578142,44415251-58D8-01D7-365F-000000000000,584f4251-4000-0000-1001-000000000006,AMD Ryzen Threadripper 2950X 16-Core Processor,16,Completed,ds105,148,2
2140360,Risk,2022-03-08 13:17:19,2022-03-08 21:43:28,30207,108,52,1,4F424F4D-58D8-01D7-3863-00D861155656,44415251-58D8-01D7-3863-000000000000,584f4251-4000-0000-1001-000000000003,AMD Ryzen 7 2700X Eight-Core Processor,8,Preempted,ds1,681,1
761600,3DRender,2021-07-02 14:00:26,2021-07-02 14:01:26,1,58,1,1,4F424F4D-58D8-01D7-3AB5-00D861C8FC14,44415251-58D8-01D7-3AB5-000000000000,584f4251-3000-0000-2000-000000000002,AMD Ryzen 7 2700 Eight-Core Processor,8,Failed,ds433,609,1
3570976,3DRender,2022-10-09 07:37:16,2022-10-09 07:40:00,7,151,3,2,4F424F4D-58D8-01D7-384B-00D8619C74C2,44415251-58D8-01D7-384B-000000000000,584f4251-4000-0000-1001-000000000001,AMD Ryzen 7 2700X Eight-Core Processor,8,Completed,ds359,805,4
620012,3DRender,2021-06-08 17:20:14,2021-06-08 17:20:16,0,2,1,0,4F424F4D-58D8-01D7-3A37-00D861C8FAB8,44415251-58D8-01D7-3A37-000000000000,584f4251-3000-0000-2000-000000000002,AMD Ryzen 7 2700 Eight-Core Processor,8,Preempted,ds3,497,4
2434707,Risk,2022-04-22 23:21:35,2022-04-24 12:21:05,133080,82,1,1,4F424F4D-58D8-01D7-384B-00D8619C77B5,44415251-58D8-01D7-384B-000000000000,584f4251-4000-0000-1001-000000000001,AMD Ryzen 7 2700X Eight-Core Processor,8,Preempted,ds426,533,5
1198235,3DRender,2021-09-25 20:00:26,2021-09-25 20:02:35,31,97,1,1,4F424F4D-58D8-01D7-3653-00D86115566F,44415251-58D8-01D7-3653-000000000000,584f4251-4000-0000-1001-000000000004,AMD Ryzen 7 2700X Eight-Core Processor,8,Completed,ds2,438,2
1007861,Risk,2021-08-18 07:17:39,2021-08-18 21:59:06,52663,202,1,0,4F424F4D-ADF0-084E-AC68-00D861155690,44415251-ADF0-084E-AC68-000000000000,584f4251-4000-0000-1001-000000000004,AMD Ryzen 7 2700X Eight-Core Processor,8,Preempted,ds1,681,5
693011,3DRender,2021-06-17 10:42:13,2021-06-17 10:44:04,107,1,1,3,4F424F4D-58D8-01D7-37A3-00D8611555A7,44415251-58D8-01D7-37A3-000000000000,584f4251-4000-0000-1001-000000000003,AMD Ryzen 7 2700X Eight-Core Processor,8,Completed,ds8,595,2
196914,Risk,2021-03-25 10:27:34,2021-03-25 10:33:07,239,77,12,0,4F424F4D-58D8-01D7-3653-00D861156AC9,44415251-58D8-01D7-3653-000000000000,584f4251-4000-0000-1001-000000000004,AMD Ryzen 7 2700X Eight-Core Processor,8,Preempted,ds6,846,4
645474,3DRender,2021-06-10 14:13:36,2021-06-10 14:31:48,979,99,10,2,4F424F4D-58D8-01D7-37A3-00D86115561E,44415251-58D8-01D7-37A3-000000000000,584f4251-4000-0000-1001-000000000003,AMD Ryzen 7 2700X Eight-Core Processor,8,Completed,ds4,142,0
106768,3DRender,2021-02-23 22:06:09,2021-02-23 22:07:24,18,56,1,1,4F424F4D-58D8-00D7-B1CD-00D861C8FBAF,44415251-58D8-00D7-B1CD-000000000000,584f4251-2000-0000-0001-000000000001,AMD Ryzen 7 2700X Eight-Core Processor,8,Failed,ds2,438,0
899663,3DRender,2021-07-17 14:48:57,2021-07-17 14:54:04,205,92,1,0,4F424F4D-58D8-01D7-37A3-00D8611555D2,44415251-58D8-01D7-37A3-000000000000,584f4251-4000-0000-1001-000000000003,AMD Ryzen 7 2700X Eight-Core Processor,8,Preempted,ds2,438,5
725298,3DRender,2021-06-25 14:17:44,2021-06-25 14:18:49,5,58,1,1,4F424F4D-58D8-01D7-3AF1-00D861C8FB38,44415251-58D8-01D7-3AF1-000000000000,584f4251-3000-0000-2000-000000000002,AMD Ryzen 7 2700 Eight-Core Processor,8,Failed,ds101,939,5
3160786,3DRender,2022-07-27 10:47:14,2022-07-27 10:59:05,510,162,37,1,4F424F4D-58D8-00D7-86CE-00D8619C73B6,44415251-58D8-00D7-86CE-000000000000,584f4251-4000-0000-1000-000000000017,AMD Ryzen 7 2700X Eight-Core Processor,8,Completed,ds1,681,4
